"Período";"Producción Petrolera Nacional en Barriles - Diaria"
"2022-01-10 00:00:00";481205,49
"2022-01-11 00:00:00";482288,54
"2022-01-12 00:00:00";484357,82
"2022-01-13 00:00:00";487497,99
"2022-01-14 00:00:00";488934,63
"2022-01-15 00:00:00";490016,88
"2022-01-16 00:00:00";491366,16
"2022-01-17 00:00:00";491719,41
"2022-01-18 00:00:00";492966,04
"2022-01-19 00:00:00";493952,05
"2022-01-20 00:00:00";493669,43
"2022-01-21 00:00:00";495592,59
"2022-01-22 00:00:00";493972,27
"2022-01-23 00:00:00";495092,89
"2022-01-24 00:00:00";493716,12
"2022-01-25 00:00:00";495914,42
"2022-01-26 00:00:00";495407,02
"2022-01-27 00:00:00";494718,62
"2022-01-28 00:00:00";494388,29
"2022-01-29 00:00:00";495156,95
"2022-01-30 00:00:00";494700,85
"2022-01-31 00:00:00";492968,87
"2022-02-01 00:00:00";460359,52
"2022-02-02 00:00:00";460065,85
"2022-02-03 00:00:00";425861,48
"2022-02-04 00:00:00";407608,55
"2022-02-05 00:00:00";411200,06
"2022-02-06 00:00:00";418214,48
"2022-02-07 00:00:00";439399,41
"2022-02-08 00:00:00";474701,47
"2022-02-09 00:00:00";490358,09
"2022-02-10 00:00:00";493055,2
"2022-02-11 00:00:00";492232,45
"2022-02-12 00:00:00";493343,94
"2022-02-13 00:00:00";492010,14
"2022-02-14 00:00:00";492691
"2022-02-15 00:00:00";492757,18
"2022-02-16 00:00:00";493149,14
"2022-02-17 00:00:00";494174,55
"2022-02-18 00:00:00";493824,02
"2022-02-19 00:00:00";494941,07
"2022-02-20 00:00:00";494829,3
"2022-02-21 00:00:00";495384,97
"2022-02-22 00:00:00";495715,72
"2022-02-23 00:00:00";495916,06
"2022-02-24 00:00:00";498006,4
"2022-02-25 00:00:00";498742,95
"2022-02-26 00:00:00";498322,7
"2022-02-27 00:00:00";498717,09
"2022-02-28 00:00:00";498707,32
"2022-03-01 00:00:00";496988,35
"2022-03-02 00:00:00";498307,78
"2022-03-03 00:00:00";497812,88
"2022-03-04 00:00:00";497091,02
"2022-03-05 00:00:00";496157,98
"2022-03-06 00:00:00";496477,08
"2022-03-07 00:00:00";495881,32
"2022-03-08 00:00:00";495386,62
"2022-03-09 00:00:00";496674,02
"2022-03-10 00:00:00";495332,97
"2022-03-11 00:00:00";494707,08
"2022-03-12 00:00:00";496739,66
"2022-03-13 00:00:00";496376,88
"2022-03-14 00:00:00";492003,66
"2022-03-15 00:00:00";476726,99
"2022-03-16 00:00:00";478768,89
"2022-03-17 00:00:00";493353,26
"2022-03-18 00:00:00";494798,25
"2022-03-19 00:00:00";495303,14
"2022-03-20 00:00:00";495557,26
"2022-03-21 00:00:00";493176,32
"2022-03-22 00:00:00";495125,01
"2022-03-23 00:00:00";497367,09
"2022-03-24 00:00:00";498171,96
"2022-03-25 00:00:00";497175,1
"2022-03-26 00:00:00";496492,68
"2022-03-27 00:00:00";494540,1
"2022-03-28 00:00:00";496379,61
"2022-03-29 00:00:00";497164,26
"2022-03-30 00:00:00";494285,13
"2022-03-31 00:00:00";495796,98
"2022-04-01 00:00:00";497577,09
"2022-04-02 00:00:00";497896,79
"2022-04-03 00:00:00";496290,81
"2022-04-04 00:00:00";496807,09
"2022-04-05 00:00:00";496478,16
"2022-04-06 00:00:00";497078,31
"2022-04-07 00:00:00";497313,6
"2022-04-08 00:00:00";496094,55
"2022-04-09 00:00:00";496002,91
"2022-04-10 00:00:00";496903,19
"2022-04-11 00:00:00";496707,06
"2022-04-12 00:00:00";495789,48
"2022-04-13 00:00:00";495599,46
"2022-04-14 00:00:00";495121,73
"2022-04-15 00:00:00";496256,18
"2022-04-16 00:00:00";495810,23
"2022-04-17 00:00:00";497346,14
"2022-04-18 00:00:00";496736,67
"2022-04-19 00:00:00";497999,25
"2022-04-20 00:00:00";497563,7
"2022-04-21 00:00:00";497613,69
"2022-04-22 00:00:00";495474,73
"2022-04-23 00:00:00";496979,83
"2022-04-24 00:00:00";498130,88
"2022-04-25 00:00:00";498303,36
"2022-04-26 00:00:00";498019,56
"2022-04-27 00:00:00";498199,85
"2022-04-28 00:00:00";498525,37
"2022-04-29 00:00:00";498918,91
"2022-04-30 00:00:00";498296,36
"2022-05-01 00:00:00";499218,5
"2022-05-02 00:00:00";499119,16
"2022-05-03 00:00:00";498691,03
"2022-05-04 00:00:00";499624,88
"2022-05-05 00:00:00";469615,11
"2022-05-06 00:00:00";487963,22
"2022-05-07 00:00:00";500525,41
"2022-05-08 00:00:00";501651,83
"2022-05-09 00:00:00";496462,82
"2022-05-10 00:00:00";483759,55
"2022-05-11 00:00:00";499348,47
"2022-05-12 00:00:00";499666,75
"2022-05-13 00:00:00";499320,43
"2022-05-14 00:00:00";497755,78
"2022-05-15 00:00:00";497852,56
"2022-05-16 00:00:00";495357,27
"2022-05-17 00:00:00";496086,12
"2022-05-18 00:00:00";496163,95
"2022-05-19 00:00:00";496174,33
"2022-05-20 00:00:00";494914,74
"2022-05-21 00:00:00";496187,36
"2022-05-22 00:00:00";484145,47
"2022-05-23 00:00:00";491690,07
"2022-05-24 00:00:00";490276,98
"2022-05-25 00:00:00";493976,09
"2022-05-26 00:00:00";496808,49
"2022-05-27 00:00:00";496062,04
"2022-05-28 00:00:00";495437,09
"2022-05-29 00:00:00";495047,23
"2022-05-30 00:00:00";498963,19
"2022-05-31 00:00:00";498619,43
"2022-06-01 00:00:00";497305
"2022-06-02 00:00:00";498712,6
"2022-06-03 00:00:00";498724,21
"2022-06-04 00:00:00";497730,08
"2022-06-05 00:00:00";496812,77
"2022-06-06 00:00:00";496728,22
"2022-06-07 00:00:00";475003,15
"2022-06-08 00:00:00";495004,21
"2022-06-09 00:00:00";495293,68
"2022-06-10 00:00:00";495432,22
"2022-06-11 00:00:00";496039,29
"2022-06-12 00:00:00";496596,07
"2022-06-13 00:00:00";496351,58
"2022-06-14 00:00:00";492278
"2022-06-15 00:00:00";488884,16
"2022-06-16 00:00:00";490542,8
"2022-06-17 00:00:00";479548,97
"2022-06-18 00:00:00";481999,52
"2022-06-19 00:00:00";464446,25
"2022-06-20 00:00:00";392492,7
"2022-06-21 00:00:00";330388,83
"2022-06-22 00:00:00";279372,44
"2022-06-23 00:00:00";256504,23
"2022-06-24 00:00:00";236290,58
"2022-06-25 00:00:00";234417,94
"2022-06-26 00:00:00";233071,59
"2022-06-27 00:00:00";234495,06
"2022-06-28 00:00:00";234526,92
"2022-06-29 00:00:00";234309,6
"2022-06-30 00:00:00";262470,61
"2022-07-01 00:00:00";368743,71
"2022-07-02 00:00:00";417980,3
"2022-07-03 00:00:00";461635,27
"2022-07-04 00:00:00";475683,49
"2022-07-05 00:00:00";482022,85
"2022-07-06 00:00:00";483672,66
"2022-07-07 00:00:00";485137,93
"2022-07-08 00:00:00";481687,31
"2022-07-09 00:00:00";486465,2
"2022-07-10 00:00:00";487621,87
"2022-07-11 00:00:00";489466,39
"2022-07-12 00:00:00";490576,87
"2022-07-13 00:00:00";490563,15
"2022-07-14 00:00:00";491647,33
"2022-07-15 00:00:00";491709,68
"2022-07-16 00:00:00";489557,76
"2022-07-17 00:00:00";491271,83
"2022-07-18 00:00:00";491787,41
"2022-07-19 00:00:00";492744,42
"2022-07-20 00:00:00";492841,73
"2022-07-21 00:00:00";492656,3
"2022-07-22 00:00:00";492905,65
"2022-07-23 00:00:00";493437,88
"2022-07-24 00:00:00";493708,5
"2022-07-25 00:00:00";490268,67
"2022-07-26 00:00:00";490348,37
"2022-07-27 00:00:00";493028,7
"2022-07-28 00:00:00";493881,35
"2022-07-29 00:00:00";493505,49
"2022-07-30 00:00:00";493225,44
"2022-07-31 00:00:00";492707,35
"2022-08-01 00:00:00";493115,7
"2022-08-02 00:00:00";493520,14
"2022-08-03 00:00:00";493229,14
"2022-08-04 00:00:00";492709,24
"2022-08-05 00:00:00";493235,53
"2022-08-06 00:00:00";493616,35
"2022-08-07 00:00:00";492424,02
"2022-08-08 00:00:00";494979,3
"2022-08-09 00:00:00";495347,4
"2022-08-10 00:00:00";495328,11
"2022-08-11 00:00:00";496433,29
"2022-08-12 00:00:00";496517,82
"2022-08-13 00:00:00";495356,24
"2022-08-14 00:00:00";495193,45
"2022-08-15 00:00:00";494415,1
"2022-08-16 00:00:00";493498,23
"2022-08-17 00:00:00";495463,62
"2022-08-18 00:00:00";495966,56
"2022-08-19 00:00:00";494523,92
"2022-08-20 00:00:00";494679,16
"2022-08-21 00:00:00";493465,36
"2022-08-22 00:00:00";495115,66
"2022-08-23 00:00:00";495717,07
"2022-08-24 00:00:00";496741,88
"2022-08-25 00:00:00";495045,53
"2022-08-26 00:00:00";494343,34
"2022-08-27 00:00:00";494499,03
"2022-08-28 00:00:00";493536,24
"2022-08-29 00:00:00";489963,9
"2022-08-30 00:00:00";493405,02
"2022-08-31 00:00:00";494442,39
"2022-09-01 00:00:00";476888,4
"2022-09-02 00:00:00";492716,34
"2022-09-03 00:00:00";491638,32
"2022-09-04 00:00:00";491931,77
"2022-09-05 00:00:00";491660,53
"2022-09-06 00:00:00";491957,06
"2022-09-07 00:00:00";489077,28
"2022-09-08 00:00:00";483879,32
"2022-09-09 00:00:00";489783,84
"2022-09-10 00:00:00";489960,66
"2022-09-11 00:00:00";490835,24
"2022-09-12 00:00:00";489577,42
"2022-09-13 00:00:00";490371,31
"2022-09-14 00:00:00";488066,78
"2022-09-15 00:00:00";491639,3
"2022-09-16 00:00:00";491903,5
"2022-09-17 00:00:00";491212,55
"2022-09-18 00:00:00";491527,65
"2022-09-19 00:00:00";491532,03
"2022-09-20 00:00:00";490642,64
"2022-09-21 00:00:00";490706,62
"2022-09-22 00:00:00";490828,33
"2022-09-23 00:00:00";491139,46
"2022-09-24 00:00:00";490825,85
"2022-09-25 00:00:00";490503,6
"2022-09-26 00:00:00";490631,93
"2022-09-27 00:00:00";491292,34
"2022-09-28 00:00:00";491377,92
"2022-09-29 00:00:00";491866,97
"2022-09-30 00:00:00";492912,03
"2022-10-01 00:00:00";491971,87
"2022-10-02 00:00:00";493297,55
"2022-10-03 00:00:00";492849,46
"2022-10-04 00:00:00";486796,64
"2022-10-05 00:00:00";488635,4
"2022-10-06 00:00:00";490161,07
"2022-10-07 00:00:00";488539
"2022-10-08 00:00:00";489396,39
"2022-10-09 00:00:00";493028,99
"2022-10-10 00:00:00";493306,36
"2022-10-11 00:00:00";492801,58
"2022-10-12 00:00:00";494589,55
"2022-10-13 00:00:00";495720,98
"2022-10-14 00:00:00";495834,01
"2022-10-15 00:00:00";495549,66
"2022-10-16 00:00:00";496383,73
"2022-10-17 00:00:00";497295,44
"2022-10-18 00:00:00";497832,54
"2022-10-19 00:00:00";498021,75
"2022-10-20 00:00:00";496778,19
"2022-10-21 00:00:00";497662,99
"2022-10-22 00:00:00";497378,83
"2022-10-23 00:00:00";498044,95
"2022-10-24 00:00:00";497170,51
"2022-10-25 00:00:00";497253,25
"2022-10-26 00:00:00";496702,37
"2022-10-27 00:00:00";495397,47
"2022-10-28 00:00:00";479663,61
"2022-10-29 00:00:00";493401,63
"2022-10-30 00:00:00";492278,85
"2022-10-31 00:00:00";473263,94
"2022-11-01 00:00:00";488777,97
"2022-11-02 00:00:00";489100,57
"2022-11-03 00:00:00";491377,37
"2022-11-04 00:00:00";490724,75
"2022-11-05 00:00:00";482222,82
"2022-11-06 00:00:00";492303,61
"2022-11-07 00:00:00";491512,14
"2022-11-08 00:00:00";492149,34
"2022-11-09 00:00:00";489724,67
"2022-11-10 00:00:00";491065,78
"2022-11-11 00:00:00";479001,06
"2022-11-12 00:00:00";475703,03
"2022-11-13 00:00:00";479265,52
"2022-11-14 00:00:00";484053,32
"2022-11-15 00:00:00";485485,66
"2022-11-16 00:00:00";486103,78
"2022-11-17 00:00:00";489067,47
"2022-11-18 00:00:00";491943,83
"2022-11-19 00:00:00";492310,47
"2022-11-20 00:00:00";493272,5
"2022-11-21 00:00:00";484233,94
"2022-11-22 00:00:00";490862,91
"2022-11-23 00:00:00";494920,77
"2022-11-24 00:00:00";494770,49
"2022-11-25 00:00:00";494053,99
"2022-11-26 00:00:00";494966,36
"2022-11-27 00:00:00";494923,63
"2022-11-28 00:00:00";491126,76
"2022-11-29 00:00:00";489584,63
"2022-11-30 00:00:00";490297,51
"2022-12-01 00:00:00";491967,19
"2022-12-02 00:00:00";492429,72
"2022-12-03 00:00:00";492166,59
"2022-12-04 00:00:00";492416,86
"2022-12-05 00:00:00";491755,85
"2022-12-06 00:00:00";492761,56
"2022-12-07 00:00:00";494402,38
"2022-12-08 00:00:00";491054,31
"2022-12-09 00:00:00";494273,11
"2022-12-10 00:00:00";493418,27
"2022-12-11 00:00:00";437079,46
"2022-12-12 00:00:00";489712,85
"2022-12-13 00:00:00";491636,04
"2022-12-14 00:00:00";492487,5
"2022-12-15 00:00:00";492578,65
"2022-12-16 00:00:00";489687,21
"2022-12-17 00:00:00";490919,63
"2022-12-18 00:00:00";491590,24
"2022-12-19 00:00:00";491677,78
"2022-12-20 00:00:00";491837,9
"2022-12-21 00:00:00";489430,32
"2022-12-22 00:00:00";490783,75
"2022-12-23 00:00:00";492645,36
"2022-12-24 00:00:00";492951,45
"2022-12-25 00:00:00";493643,09
"2022-12-26 00:00:00";493768,14
"2022-12-27 00:00:00";493829,58
"2022-12-28 00:00:00";493614,78
"2022-12-29 00:00:00";494028,94
"2022-12-30 00:00:00";494747,86
"2022-12-31 00:00:00";492223,21
"2023-01-01 00:00:00";492755,84
"2023-01-02 00:00:00";493543,39
"2023-01-03 00:00:00";492884,48
"2023-01-04 00:00:00";494109,59
"2023-01-05 00:00:00";493909,5
"2023-01-06 00:00:00";488640,09
"2023-01-07 00:00:00";489621,86
"2023-01-08 00:00:00";489245,27
"2023-01-09 00:00:00";489902,07
"2023-01-10 00:00:00";489935,99
"2023-01-11 00:00:00";483134,93
"2023-01-12 00:00:00";490434,36
"2023-01-13 00:00:00";490550,49
"2023-01-14 00:00:00";489681,93
"2023-01-15 00:00:00";489478,83
"2023-01-16 00:00:00";488361,85
"2023-01-17 00:00:00";489886,49
"2023-01-18 00:00:00";489319,95
"2023-01-19 00:00:00";489470,08
"2023-01-20 00:00:00";490259,97
"2023-01-21 00:00:00";490273,15
"2023-01-22 00:00:00";488518,1
"2023-01-23 00:00:00";490992,51
"2023-01-24 00:00:00";489245,78
"2023-01-25 00:00:00";489409,38
"2023-01-26 00:00:00";487746,65
"2023-01-27 00:00:00";487348,21
"2023-01-28 00:00:00";486933,09
"2023-01-29 00:00:00";486799,43
"2023-01-30 00:00:00";485476,86
"2023-01-31 00:00:00";486039,49
"2023-02-01 00:00:00";485758,79
"2023-02-02 00:00:00";485865,73
"2023-02-03 00:00:00";485955,2
"2023-02-04 00:00:00";484732,84
"2023-02-05 00:00:00";484887,28
"2023-02-06 00:00:00";481873,58
"2023-02-07 00:00:00";481206,18
"2023-02-08 00:00:00";483286,42
"2023-02-09 00:00:00";483227,24
"2023-02-10 00:00:00";478996,35
"2023-02-11 00:00:00";475092,91
"2023-02-12 00:00:00";476078,42
"2023-02-13 00:00:00";480371,45
"2023-02-14 00:00:00";477682,3
"2023-02-15 00:00:00";482711,73
"2023-02-16 00:00:00";483544,08
"2023-02-17 00:00:00";483570,89
"2023-02-18 00:00:00";482612,21
"2023-02-19 00:00:00";484466,14
"2023-02-20 00:00:00";484489,88
"2023-02-21 00:00:00";484469,83
"2023-02-22 00:00:00";482674,63
"2023-02-23 00:00:00";482730,6
"2023-02-24 00:00:00";396680,83
"2023-02-25 00:00:00";253172,11
"2023-02-26 00:00:00";243674,25
"2023-02-27 00:00:00";239820,42
"2023-02-28 00:00:00";245912,45
"2023-03-01 00:00:00";262547,84
"2023-03-02 00:00:00";316531,86
"2023-03-03 00:00:00";363352,05
"2023-03-04 00:00:00";416837,59
"2023-03-05 00:00:00";445212,27
"2023-03-06 00:00:00";468329,65
"2023-03-07 00:00:00";475940,09
"2023-03-08 00:00:00";480359,17
"2023-03-09 00:00:00";480208,5
"2023-03-10 00:00:00";482350,45
"2023-03-11 00:00:00";469429,27
"2023-03-12 00:00:00";481147,67
"2023-03-13 00:00:00";480717,34
"2023-03-14 00:00:00";482154,38
"2023-03-15 00:00:00";482860,13
"2023-03-16 00:00:00";482109,63
"2023-03-17 00:00:00";482079,96
"2023-03-18 00:00:00";458648,84
"2023-03-19 00:00:00";465714,12
"2023-03-20 00:00:00";453220,57
"2023-03-21 00:00:00";430383,02
"2023-03-22 00:00:00";427089,5
"2023-03-23 00:00:00";425410,51
"2023-03-24 00:00:00";429149,2
"2023-03-25 00:00:00";445275,83
"2023-03-26 00:00:00";453269,2
"2023-03-27 00:00:00";459991,03
"2023-03-28 00:00:00";461001,87
"2023-03-29 00:00:00";461944,3
"2023-03-30 00:00:00";459056,11
"2023-03-31 00:00:00";462136,76
"2023-04-01 00:00:00";464230,47
"2023-04-02 00:00:00";466519,51
"2023-04-03 00:00:00";467074,54
"2023-04-04 00:00:00";463265,98
"2023-04-05 00:00:00";464005,86
"2023-04-06 00:00:00";460172,66
"2023-04-07 00:00:00";460319,41
"2023-04-08 00:00:00";463746,35
"2023-04-09 00:00:00";471768,28
"2023-04-10 00:00:00";474970,16
"2023-04-11 00:00:00";474971,45
"2023-04-12 00:00:00";475842,93
"2023-04-13 00:00:00";477773,87
"2023-04-14 00:00:00";477310,33
"2023-04-15 00:00:00";477229,48
"2023-04-16 00:00:00";477236,83
"2023-04-17 00:00:00";466250,02
"2023-04-18 00:00:00";476984,69
"2023-04-19 00:00:00";475250,58
"2023-04-20 00:00:00";470867,03
"2023-04-21 00:00:00";471826,03
"2023-04-22 00:00:00";474261,22
"2023-04-23 00:00:00";475884,62
"2023-04-24 00:00:00";474074,88
"2023-04-25 00:00:00";468910,75
"2023-04-26 00:00:00";473240,7
"2023-04-27 00:00:00";476586,73
"2023-04-28 00:00:00";477150,5
"2023-04-29 00:00:00";478998,49
"2023-04-30 00:00:00";479662,63
"2023-05-01 00:00:00";479758,87
"2023-05-02 00:00:00";478372,3
"2023-05-03 00:00:00";477255,62
"2023-05-04 00:00:00";477296,33
"2023-05-05 00:00:00";476584,21
"2023-05-06 00:00:00";475718,89
"2023-05-07 00:00:00";477460,34
"2023-05-08 00:00:00";477114,73
"2023-05-09 00:00:00";476274,05
"2023-05-10 00:00:00";469786,75
"2023-05-11 00:00:00";475042,35
"2023-05-12 00:00:00";475609,51
"2023-05-13 00:00:00";475205,63
"2023-05-14 00:00:00";474768,21
"2023-05-15 00:00:00";472879,8
"2023-05-16 00:00:00";474679,79
"2023-05-17 00:00:00";474169,02
"2023-05-18 00:00:00";473388,21
"2023-05-19 00:00:00";472197,37
"2023-05-20 00:00:00";472054,36
"2023-05-21 00:00:00";472886,54
"2023-05-22 00:00:00";472446,66
"2023-05-23 00:00:00";472181,4
"2023-05-24 00:00:00";472546,83
"2023-05-25 00:00:00";472365,49
"2023-05-26 00:00:00";472871,77
"2023-05-27 00:00:00";471227,45
"2023-05-28 00:00:00";471189,29
"2023-05-29 00:00:00";471646,36
"2023-05-30 00:00:00";470510,84
"2023-05-31 00:00:00";471992,23
"2023-06-01 00:00:00";472227,8
"2023-06-02 00:00:00";471472,79
"2023-06-03 00:00:00";471157,72
"2023-06-04 00:00:00";472582,02
"2023-06-05 00:00:00";471941,14
"2023-06-06 00:00:00";470307,73
"2023-06-07 00:00:00";471927,45
"2023-06-08 00:00:00";470702,06
"2023-06-09 00:00:00";471351,92
"2023-06-10 00:00:00";468577,06
"2023-06-11 00:00:00";470644,73
"2023-06-12 00:00:00";473323,08
"2023-06-13 00:00:00";472781,55
"2023-06-14 00:00:00";473725,61
"2023-06-15 00:00:00";474321,1
"2023-06-16 00:00:00";472810,8
"2023-06-17 00:00:00";471603,7
"2023-06-18 00:00:00";473160,73
"2023-06-19 00:00:00";472959,82
"2023-06-20 00:00:00";475254,9
"2023-06-21 00:00:00";475239,34
"2023-06-22 00:00:00";475167,25
"2023-06-23 00:00:00";474571,22
"2023-06-24 00:00:00";475112,43
"2023-06-25 00:00:00";475176,23
"2023-06-26 00:00:00";475176,72
"2023-06-27 00:00:00";475754,97
"2023-06-28 00:00:00";471557,96
"2023-06-29 00:00:00";479256,19
"2023-06-30 00:00:00";479559,56
"2023-07-01 00:00:00";478620,24
"2023-07-02 00:00:00";478615,88
"2023-07-03 00:00:00";479028,91
"2023-07-04 00:00:00";478473,67
"2023-07-05 00:00:00";477222,41
"2023-07-06 00:00:00";478421,13
"2023-07-07 00:00:00";478838,99
"2023-07-08 00:00:00";476850,64
"2023-07-09 00:00:00";475779,26
"2023-07-10 00:00:00";477835,75
"2023-07-11 00:00:00";477729,27
"2023-07-12 00:00:00";479632,65
"2023-07-13 00:00:00";477681,5
"2023-07-14 00:00:00";478092,47
"2023-07-15 00:00:00";476835,43
"2023-07-16 00:00:00";479131,79
"2023-07-17 00:00:00";478162,23
"2023-07-18 00:00:00";474353,55
"2023-07-19 00:00:00";479878,06
"2023-07-20 00:00:00";479491,45
"2023-07-21 00:00:00";479156,23
"2023-07-22 00:00:00";467733,03
"2023-07-23 00:00:00";478449,68
"2023-07-24 00:00:00";478790,14
"2023-07-25 00:00:00";478918,01
"2023-07-26 00:00:00";478773,07
"2023-07-27 00:00:00";479662,92
"2023-07-28 00:00:00";481834,15
"2023-07-29 00:00:00";468629,37
"2023-07-30 00:00:00";480411,31
"2023-07-31 00:00:00";478438,26
"2023-08-01 00:00:00";480076,04
"2023-08-02 00:00:00";480128,7
"2023-08-03 00:00:00";472881,06
"2023-08-04 00:00:00";475119,67
"2023-08-05 00:00:00";480354,24
"2023-08-06 00:00:00";479859,51
"2023-08-07 00:00:00";479891,12
"2023-08-08 00:00:00";479668,78
"2023-08-09 00:00:00";476878,65
"2023-08-10 00:00:00";482134,89
"2023-08-11 00:00:00";480784,52
"2023-08-12 00:00:00";479238,88
"2023-08-13 00:00:00";482418,56
"2023-08-14 00:00:00";481400,07
"2023-08-15 00:00:00";481406,69
"2023-08-16 00:00:00";481438,82
"2023-08-17 00:00:00";481299,99
"2023-08-18 00:00:00";481384,15
"2023-08-19 00:00:00";481313,28
"2023-08-20 00:00:00";482859,43
"2023-08-21 00:00:00";482987,97
"2023-08-22 00:00:00";481705,34
"2023-08-23 00:00:00";482342,67
"2023-08-24 00:00:00";482051,66
"2023-08-25 00:00:00";481428,37
"2023-08-26 00:00:00";481871,76
"2023-08-27 00:00:00";482118,56
"2023-08-28 00:00:00";483062,85
"2023-08-29 00:00:00";483556,15
"2023-08-30 00:00:00";483521,61
"2023-08-31 00:00:00";483267,69
"2023-09-01 00:00:00";481908,11
"2023-09-02 00:00:00";481450,07
"2023-09-03 00:00:00";475166,72
"2023-09-04 00:00:00";475701,94
"2023-09-05 00:00:00";484237,61
"2023-09-06 00:00:00";483899,78
"2023-09-07 00:00:00";483807,24
"2023-09-08 00:00:00";467256,79
"2023-09-09 00:00:00";477728,99
"2023-09-10 00:00:00";484813,62
"2023-09-11 00:00:00";479670,51
"2023-09-12 00:00:00";483799,45
"2023-09-13 00:00:00";485185,97
"2023-09-14 00:00:00";486478,97
"2023-09-15 00:00:00";487038,15
"2023-09-16 00:00:00";479246,45
"2023-09-17 00:00:00";483986,88
"2023-09-18 00:00:00";482829,26
"2023-09-19 00:00:00";484380,51
"2023-09-20 00:00:00";486916,24
"2023-09-21 00:00:00";486648,41
"2023-09-22 00:00:00";486941,99
"2023-09-23 00:00:00";487673,12
"2023-09-24 00:00:00";487912,45
"2023-09-25 00:00:00";488655,76
"2023-09-26 00:00:00";485632,12
"2023-09-27 00:00:00";488644,06
"2023-09-28 00:00:00";483618,3
"2023-09-29 00:00:00";483379,23
"2023-09-30 00:00:00";467875,87
"2023-10-01 00:00:00";459649,72
"2023-10-02 00:00:00";459434,44
"2023-10-03 00:00:00";468355,6
"2023-10-04 00:00:00";476745,42
"2023-10-05 00:00:00";485766,3
"2023-10-06 00:00:00";485499,55
"2023-10-07 00:00:00";482469,75
"2023-10-08 00:00:00";481060,44
"2023-10-09 00:00:00";482157,07
"2023-10-10 00:00:00";474947,94
"2023-10-11 00:00:00";475346,6
"2023-10-12 00:00:00";483875,39
"2023-10-13 00:00:00";482052,92
"2023-10-14 00:00:00";486385,73
"2023-10-15 00:00:00";486057,95
"2023-10-16 00:00:00";485484,83
"2023-10-17 00:00:00";484751,49
"2023-10-18 00:00:00";481265,69
"2023-10-19 00:00:00";483367,48
"2023-10-20 00:00:00";485817,21
"2023-10-21 00:00:00";485224,43
"2023-10-22 00:00:00";486873,2
"2023-10-23 00:00:00";487141,02
"2023-10-24 00:00:00";487116,66
"2023-10-25 00:00:00";487109,49
"2023-10-26 00:00:00";487498,39
"2023-10-27 00:00:00";488588,62
"2023-10-28 00:00:00";488665,3
"2023-10-29 00:00:00";489643,18
"2023-10-30 00:00:00";488536,34
"2023-10-31 00:00:00";489303,11
"2023-11-01 00:00:00";481649,96
"2023-11-02 00:00:00";489643,53
"2023-11-03 00:00:00";490080,29
"2023-11-04 00:00:00";489989,41
"2023-11-05 00:00:00";490509,95
"2023-11-06 00:00:00";491048,71
"2023-11-07 00:00:00";491042,6
"2023-11-08 00:00:00";491688,15
"2023-11-09 00:00:00";492038,62
"2023-11-10 00:00:00";491803,72
"2023-11-11 00:00:00";491495,72
"2023-11-12 00:00:00";491130,96
"2023-11-13 00:00:00";487639,99
"2023-11-14 00:00:00";490360,82
"2023-11-15 00:00:00";490105,78
"2023-11-16 00:00:00";489507,5
"2023-11-17 00:00:00";490736,68
"2023-11-18 00:00:00";490721,74
"2023-11-19 00:00:00";490921,76
"2023-11-20 00:00:00";480891,32
"2023-11-21 00:00:00";484588,06
"2023-11-22 00:00:00";491860,26
"2023-11-23 00:00:00";491292,79
"2023-11-24 00:00:00";491110,33
"2023-11-25 00:00:00";491355,44
"2023-11-26 00:00:00";490374,91
"2023-11-27 00:00:00";490785,88
"2023-11-28 00:00:00";491479,13
"2023-11-29 00:00:00";492370,65
"2023-11-30 00:00:00";492543,78
"2023-12-01 00:00:00";491445,42
"2023-12-02 00:00:00";491502,9
"2023-12-03 00:00:00";492230,47
"2023-12-04 00:00:00";493395,25
"2023-12-05 00:00:00";492175,6
"2023-12-06 00:00:00";493259,11
"2023-12-07 00:00:00";493353,8
"2023-12-08 00:00:00";493219,97
"2023-12-09 00:00:00";493620,07
"2023-12-10 00:00:00";494379,31
"2023-12-11 00:00:00";493356,07
"2023-12-12 00:00:00";492946,72
"2023-12-13 00:00:00";493823,57
"2023-12-14 00:00:00";493899,2
"2023-12-15 00:00:00";493898,96
"2023-12-16 00:00:00";493884,73
"2023-12-17 00:00:00";493917,63
"2023-12-18 00:00:00";494079,74
"2023-12-19 00:00:00";492208,6
"2023-12-20 00:00:00";494681,49
"2023-12-21 00:00:00";492402,41
"2023-12-22 00:00:00";494134,95
"2023-12-23 00:00:00";494341,5
"2023-12-24 00:00:00";493732,45
"2023-12-25 00:00:00";493205
"2023-12-26 00:00:00";494789,42
"2023-12-27 00:00:00";476973,83
"2023-12-28 00:00:00";476712,37
"2023-12-29 00:00:00";468928,8
"2023-12-30 00:00:00";393644,41
"2023-12-31 00:00:00";424096,39
"2024-01-01 00:00:00";471439,42
"2024-01-02 00:00:00";488089,04
"2024-01-03 00:00:00";493149,01
"2024-01-04 00:00:00";493858,42
"2024-01-05 00:00:00";494783,66
"2024-01-06 00:00:00";494497,56
"2024-01-07 00:00:00";494381
"2024-01-08 00:00:00";494223,31
"2024-01-09 00:00:00";492341,06
"2024-01-10 00:00:00";494255,82
"2024-01-11 00:00:00";494424,97
"2024-01-12 00:00:00";481385,78
"2024-01-13 00:00:00";493050,04
"2024-01-14 00:00:00";492932,75
